trip_id,start_station_id,start_station_name,start_date,end_station_id,end_station_name,end_date
404,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:46:37.791373,2,Corner of Main and State in Montpelier,2025-06-15 18:42:27.591373
405,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:54:00.729863,2,Corner of Main and State in Montpelier,2025-06-15 11:42:50.529863
406,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 17:36:35.374164,2,Corner of Main and State in Montpelier,2025-06-15 18:42:25.174164
407,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:58:45.205910,2,Corner of Main and State in Montpelier,2025-06-15 12:34:35.005910
408,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:44:07.512905,2,Corner of Main and State in Montpelier,2025-06-15 18:24:57.312905
409,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:44:38.888422,2,Corner of Main and State in Montpelier,2025-06-15 11:43:28.688422
410,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:31:28.615891,2,Corner of Main and State in Montpelier,2025-06-15 10:16:18.415891
411,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:22:47.860634,2,Corner of Main and State in Montpelier,2025-06-15 11:59:37.660634
412,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:14:33.336056,2,Corner of Main and State in Montpelier,2025-06-15 10:47:23.136056
413,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:39:10.243267,2,Corner of Main and State in Montpelier,2025-06-15 17:11:00.043267
414,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:29:01.692707,2,Corner of Main and State in Montpelier,2025-06-15 15:25:51.492707
415,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:54:33.068128,2,Corner of Main and State in Montpelier,2025-06-15 12:57:22.868128
416,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:43:07.910714,2,Corner of Main and State in Montpelier,2025-06-15 14:12:57.710714
417,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:50:02.084808,2,Corner of Main and State in Montpelier,2025-06-15 16:27:51.884808
418,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:07:54.117519,2,Corner of Main and State in Montpelier,2025-06-15 16:07:43.917519
419,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:55:14.146085,2,Corner of Main and State in Montpelier,2025-06-15 16:05:03.946085
420,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:21:17.353017,2,Corner of Main and State in Montpelier,2025-06-15 18:24:07.153017
421,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:13:25.972351,2,Corner of Main and State in Montpelier,2025-06-15 17:44:15.772351
422,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:30:45.393900,2,Corner of Main and State in Montpelier,2025-06-15 17:08:35.193900
423,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:06:30.980763,2,Corner of Main and State in Montpelier,2025-06-15 10:33:20.780763
424,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:17:10.335446,2,Corner of Main and State in Montpelier,2025-06-15 15:48:00.135446
425,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:10:49.503073,2,Corner of Main and State in Montpelier,2025-06-15 10:02:39.303073
426,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:03:23.471867,2,Corner of Main and State in Montpelier,2025-06-15 12:39:13.271867
427,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 13:44:02.807691,2,Corner of Main and State in Montpelier,2025-06-15 15:10:52.607691
428,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:27:42.841974,2,Corner of Main and State in Montpelier,2025-06-15 10:12:32.641974
429,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:58:09.845009,2,Corner of Main and State in Montpelier,2025-06-15 10:45:59.645009
430,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:59:30.878855,2,Corner of Main and State in Montpelier,2025-06-15 10:08:20.678855
431,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:29:05.080616,2,Corner of Main and State in Montpelier,2025-06-15 11:56:54.880616
432,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:00:43.073743,2,Corner of Main and State in Montpelier,2025-06-15 12:50:32.873743
433,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 18:26:59.891983,2,Corner of Main and State in Montpelier,2025-06-15 19:27:49.691983
434,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:18:15.854932,2,Corner of Main and State in Montpelier,2025-06-15 15:55:05.654932
435,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 17:21:35.926096,2,Corner of Main and State in Montpelier,2025-06-15 18:44:25.726096
436,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:35:03.254570,2,Corner of Main and State in Montpelier,2025-06-15 14:41:53.054570
437,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:47:01.192484,2,Corner of Main and State in Montpelier,2025-06-15 09:57:50.992484
438,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:06:15.890481,2,Corner of Main and State in Montpelier,2025-06-15 12:52:05.690481
439,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:42:22.310452,2,Corner of Main and State in Montpelier,2025-06-15 14:37:12.110452
440,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:57:47.627891,2,Corner of Main and State in Montpelier,2025-06-15 11:55:37.427891
441,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:18:57.266700,2,Corner of Main and State in Montpelier,2025-06-15 11:25:47.066700
442,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:01:54.825982,2,Corner of Main and State in Montpelier,2025-06-15 12:11:44.625982
443,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:40:58.192565,2,Corner of Main and State in Montpelier,2025-06-15 09:57:47.992565
444,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:08:22.015433,2,Corner of Main and State in Montpelier,2025-06-15 13:23:11.815433
445,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:21:15.774672,2,Corner of Main and State in Montpelier,2025-06-15 12:18:05.574672
446,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:56:43.380995,2,Corner of Main and State in Montpelier,2025-06-15 17:58:33.180995
447,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:59:38.252779,2,Corner of Main and State in Montpelier,2025-06-15 16:17:28.052779
448,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:30:33.721030,2,Corner of Main and State in Montpelier,2025-06-15 11:41:23.521030
449,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:36:37.879655,2,Corner of Main and State in Montpelier,2025-06-15 11:57:27.679655
450,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 17:15:50.762049,2,Corner of Main and State in Montpelier,2025-06-15 17:35:40.562049
451,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:24:53.196048,2,Corner of Main and State in Montpelier,2025-06-15 17:06:42.996048
452,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:30:31.727926,2,Corner of Main and State in Montpelier,2025-06-15 18:14:21.527926
453,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:22:08.830548,2,Corner of Main and State in Montpelier,2025-06-15 16:21:58.630548
454,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:41:39.263764,2,Corner of Main and State in Montpelier,2025-06-15 16:49:29.063764
455,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:59:55.838091,2,Corner of Main and State in Montpelier,2025-06-15 16:20:45.638091
456,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:27:27.791089,2,Corner of Main and State in Montpelier,2025-06-15 09:46:17.591089
457,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:07:22.826043,2,Corner of Main and State in Montpelier,2025-06-15 13:22:12.626043
458,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:32:35.611217,2,Corner of Main and State in Montpelier,2025-06-15 16:16:25.411217
459,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:39:21.208136,2,Corner of Main and State in Montpelier,2025-06-15 12:19:11.008136
460,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:16:28.747544,2,Corner of Main and State in Montpelier,2025-06-15 12:01:18.547544
461,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:42:08.194021,2,Corner of Main and State in Montpelier,2025-06-15 13:25:57.994021
462,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:48:12.149927,2,Corner of Main and State in Montpelier,2025-06-15 12:22:01.949927
463,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:38:10.398011,2,Corner of Main and State in Montpelier,2025-06-15 17:12:00.198011
464,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:33:32.036574,2,Corner of Main and State in Montpelier,2025-06-15 11:43:21.836574
465,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:28:50.440567,2,Corner of Main and State in Montpelier,2025-06-15 12:20:40.240567
466,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:06:04.590669,2,Corner of Main and State in Montpelier,2025-06-15 11:12:54.390669
467,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:31:32.676326,2,Corner of Main and State in Montpelier,2025-06-15 11:40:22.476326
468,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 18:16:43.911713,2,Corner of Main and State in Montpelier,2025-06-15 19:42:33.711713
469,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:31:26.558704,2,Corner of Main and State in Montpelier,2025-06-15 10:26:16.358704
470,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:45:24.981236,2,Corner of Main and State in Montpelier,2025-06-15 14:58:14.781236
471,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:40:25.736672,2,Corner of Main and State in Montpelier,2025-06-15 16:00:15.536672
472,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:51:16.221066,2,Corner of Main and State in Montpelier,2025-06-15 12:11:06.021066
473,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:16:32.917035,2,Corner of Main and State in Montpelier,2025-06-15 17:24:22.717035
474,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:24:49.076559,2,Corner of Main and State in Montpelier,2025-06-15 11:58:38.876559
475,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 18:32:29.840292,2,Corner of Main and State in Montpelier,2025-06-15 20:21:19.640292
476,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:07:05.538585,2,Corner of Main and State in Montpelier,2025-06-15 15:57:55.338585
477,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:43:08.473708,2,Corner of Main and State in Montpelier,2025-06-15 17:15:58.273708
478,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:22:35.198114,2,Corner of Main and State in Montpelier,2025-06-15 10:31:24.998114
479,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 17:06:18.025051,2,Corner of Main and State in Montpelier,2025-06-15 18:57:07.825051
480,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 18:15:12.150103,2,Corner of Main and State in Montpelier,2025-06-15 18:44:01.950103
481,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:14:19.706992,2,Corner of Main and State in Montpelier,2025-06-15 15:31:09.506992
482,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:37:24.917721,2,Corner of Main and State in Montpelier,2025-06-15 14:53:14.717721
483,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:00:26.230407,2,Corner of Main and State in Montpelier,2025-06-15 12:56:16.030407
484,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:43:44.927101,2,Corner of Main and State in Montpelier,2025-06-15 16:55:34.727101
485,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:51:18.321326,2,Corner of Main and State in Montpelier,2025-06-15 15:08:08.121326
486,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:52:35.874070,2,Corner of Main and State in Montpelier,2025-06-15 16:49:25.674070
487,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:13:02.222173,2,Corner of Main and State in Montpelier,2025-06-15 09:40:52.022173
488,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:50:21.294045,2,Corner of Main and State in Montpelier,2025-06-15 15:59:11.094045
489,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:43:54.115383,2,Corner of Main and State in Montpelier,2025-06-15 15:58:43.915383
490,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:49:17.982775,2,Corner of Main and State in Montpelier,2025-06-15 11:29:07.782775
491,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:02:19.237720,2,Corner of Main and State in Montpelier,2025-06-15 09:54:09.037720
492,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 13:00:35.319112,2,Corner of Main and State in Montpelier,2025-06-15 14:32:25.119112
493,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:12:13.169157,2,Corner of Main and State in Montpelier,2025-06-15 10:31:02.969157
494,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:42:58.646033,2,Corner of Main and State in Montpelier,2025-06-15 13:31:48.446033
495,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:19:43.740834,2,Corner of Main and State in Montpelier,2025-06-15 14:53:33.540834
496,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 17:39:58.840531,2,Corner of Main and State in Montpelier,2025-06-15 18:07:48.640531
497,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:47:48.263312,2,Corner of Main and State in Montpelier,2025-06-15 10:22:38.063312
498,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:46:56.385397,2,Corner of Main and State in Montpelier,2025-06-15 16:02:46.185397
499,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:08:03.095611,2,Corner of Main and State in Montpelier,2025-06-15 09:45:52.895611
500,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 13:53:39.499175,2,Corner of Main and State in Montpelier,2025-06-15 15:01:29.299175
501,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 13:38:57.565445,2,Corner of Main and State in Montpelier,2025-06-15 14:38:47.365445
502,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:30:47.517038,2,Corner of Main and State in Montpelier,2025-06-15 11:54:37.317038
503,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 13:01:20.610803,2,Corner of Main and State in Montpelier,2025-06-15 13:15:10.410803
504,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:49:15.441215,2,Corner of Main and State in Montpelier,2025-06-15 11:11:05.241215
505,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:30:16.348285,2,Corner of Main and State in Montpelier,2025-06-15 10:40:06.148285
506,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:06:48.726719,2,Corner of Main and State in Montpelier,2025-06-15 10:07:38.526719
507,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 18:16:24.537508,2,Corner of Main and State in Montpelier,2025-06-15 18:56:14.337508
508,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 17:02:55.482134,2,Corner of Main and State in Montpelier,2025-06-15 18:29:45.282134
509,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:24:28.410664,2,Corner of Main and State in Montpelier,2025-06-15 15:40:18.210664
510,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:00:38.586482,2,Corner of Main and State in Montpelier,2025-06-15 16:53:28.386482
511,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:43:44.708129,2,Corner of Main and State in Montpelier,2025-06-15 14:01:34.508129
512,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:57:57.017208,2,Corner of Main and State in Montpelier,2025-06-15 13:16:46.817208
513,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:40:35.769686,2,Corner of Main and State in Montpelier,2025-06-15 17:24:25.569686
514,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:37:11.021622,2,Corner of Main and State in Montpelier,2025-06-15 08:57:00.821622
515,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:39:54.642089,2,Corner of Main and State in Montpelier,2025-06-15 13:17:44.442089
516,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:51:56.446985,2,Corner of Main and State in Montpelier,2025-06-15 09:51:46.246985
517,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 18:13:04.119103,2,Corner of Main and State in Montpelier,2025-06-15 19:11:53.919103
518,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:01:51.829573,2,Corner of Main and State in Montpelier,2025-06-15 10:54:41.629573
519,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:46:12.172455,2,Corner of Main and State in Montpelier,2025-06-15 15:47:01.972455
520,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:39:46.338473,2,Corner of Main and State in Montpelier,2025-06-15 13:31:36.138473
521,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:26:01.097541,2,Corner of Main and State in Montpelier,2025-06-15 12:55:50.897541
522,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 17:02:19.208616,2,Corner of Main and State in Montpelier,2025-06-15 18:02:09.008616
523,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 13:48:09.261955,2,Corner of Main and State in Montpelier,2025-06-15 15:06:59.061955
524,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 13:47:03.315474,2,Corner of Main and State in Montpelier,2025-06-15 15:29:53.115474
525,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:09:35.792874,2,Corner of Main and State in Montpelier,2025-06-15 15:07:25.592874
526,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:30:19.709399,2,Corner of Main and State in Montpelier,2025-06-15 11:48:09.509399
527,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:40:49.796199,2,Corner of Main and State in Montpelier,2025-06-15 11:31:39.596199
528,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:05:44.851913,2,Corner of Main and State in Montpelier,2025-06-15 09:30:34.651913
529,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:38:29.408995,2,Corner of Main and State in Montpelier,2025-06-15 13:33:19.208995
530,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:41:51.564165,2,Corner of Main and State in Montpelier,2025-06-15 12:29:41.364165
531,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:41:18.252237,2,Corner of Main and State in Montpelier,2025-06-15 14:12:08.052237
532,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:31:11.368277,2,Corner of Main and State in Montpelier,2025-06-15 10:32:01.168277
533,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:02:50.277657,2,Corner of Main and State in Montpelier,2025-06-15 12:49:40.077657
534,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 12:18:19.030853,2,Corner of Main and State in Montpelier,2025-06-15 13:52:08.830853
535,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:09:53.484107,2,Corner of Main and State in Montpelier,2025-06-15 12:38:43.284107
536,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:18:17.208307,2,Corner of Main and State in Montpelier,2025-06-15 17:26:07.008307
537,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 13:58:08.552802,2,Corner of Main and State in Montpelier,2025-06-15 15:02:58.352802
538,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:27:44.547138,2,Corner of Main and State in Montpelier,2025-06-15 09:46:34.347138
539,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 16:23:24.297661,2,Corner of Main and State in Montpelier,2025-06-15 18:09:14.097661
540,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:27:52.095232,2,Corner of Main and State in Montpelier,2025-06-15 09:09:41.895232
541,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:37:44.686089,2,Corner of Main and State in Montpelier,2025-06-15 10:50:34.486089
542,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 10:11:56.103854,2,Corner of Main and State in Montpelier,2025-06-15 12:16:45.903854
543,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:13:33.984053,2,Corner of Main and State in Montpelier,2025-06-15 16:16:23.784053
544,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:41:44.995916,2,Corner of Main and State in Montpelier,2025-06-15 17:38:34.795916
545,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 15:44:35.038350,2,Corner of Main and State in Montpelier,2025-06-15 17:32:24.838350
546,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 11:44:37.424098,2,Corner of Main and State in Montpelier,2025-06-15 12:39:27.224098
547,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 14:28:35.240881,2,Corner of Main and State in Montpelier,2025-06-15 15:22:25.040881
548,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:45:28.626926,2,Corner of Main and State in Montpelier,2025-06-15 09:09:18.426926
549,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 09:09:48.726425,2,Corner of Main and State in Montpelier,2025-06-15 09:45:38.526425
550,4,Montpelier High School,2025-06-15 07:21:12.877041,2,Corner of Main and State in Montpelier,2025-06-15 08:34:42.877041
551,4,Montpelier High School,2025-06-15 08:52:35.869059,2,Corner of Main and State in Montpelier,2025-06-15 10:04:05.869059
552,4,Montpelier High School,2025-06-15 07:50:10.269571,2,Corner of Main and State in Montpelier,2025-06-15 09:45:40.269571
553,4,Montpelier High School,2025-06-15 07:03:35.884574,2,Corner of Main and State in Montpelier,2025-06-15 08:41:05.884574
554,4,Montpelier High School,2025-06-15 07:44:05.074314,2,Corner of Main and State in Montpelier,2025-06-15 09:12:35.074314
555,4,Montpelier High School,2025-06-15 08:11:25.583722,2,Corner of Main and State in Montpelier,2025-06-15 10:13:55.583722
556,4,Montpelier High School,2025-06-15 07:40:44.661109,2,Corner of Main and State in Montpelier,2025-06-15 08:23:14.661109
557,4,Montpelier High School,2025-06-15 07:14:33.381136,2,Corner of Main and State in Montpelier,2025-06-15 07:49:03.381136
558,4,Montpelier High School,2025-06-15 08:20:43.401314,2,Corner of Main and State in Montpelier,2025-06-15 08:52:13.401314
559,4,Montpelier High School,2025-06-15 08:25:11.438381,2,Corner of Main and State in Montpelier,2025-06-15 08:48:41.438381
560,4,Montpelier High School,2025-06-15 07:37:30.590558,2,Corner of Main and State in Montpelier,2025-06-15 07:58:00.590558
561,4,Montpelier High School,2025-06-15 08:08:58.825562,2,Corner of Main and State in Montpelier,2025-06-15 09:39:28.825562
562,4,Montpelier High School,2025-06-15 08:00:43.256844,2,Corner of Main and State in Montpelier,2025-06-15 09:59:13.256844
563,4,Montpelier High School,2025-06-15 08:40:31.780909,2,Corner of Main and State in Montpelier,2025-06-15 09:57:01.780909
564,4,Montpelier High School,2025-06-15 08:14:55.763124,2,Corner of Main and State in Montpelier,2025-06-15 09:15:25.763124
565,4,Montpelier High School,2025-06-15 07:57:15.726828,2,Corner of Main and State in Montpelier,2025-06-15 08:52:45.726828
566,4,Montpelier High School,2025-06-15 08:01:00.012363,2,Corner of Main and State in Montpelier,2025-06-15 08:35:30.012363
567,4,Montpelier High School,2025-06-15 08:55:45.066963,2,Corner of Main and State in Montpelier,2025-06-15 09:39:15.066963
568,4,Montpelier High School,2025-06-15 08:25:02.930821,2,Corner of Main and State in Montpelier,2025-06-15 10:08:32.930821
569,4,Montpelier High School,2025-06-15 07:25:52.427412,2,Corner of Main and State in Montpelier,2025-06-15 09:16:22.427412
570,4,Montpelier High School,2025-06-15 07:00:49.268091,2,Corner of Main and State in Montpelier,2025-06-15 08:52:19.268091
571,4,Montpelier High School,2025-06-15 07:33:39.869925,2,Corner of Main and State in Montpelier,2025-06-15 08:45:09.869925
572,4,Montpelier High School,2025-06-15 08:20:51.070381,2,Corner of Main and State in Montpelier,2025-06-15 09:26:21.070381
573,4,Montpelier High School,2025-06-15 08:18:42.592639,2,Corner of Main and State in Montpelier,2025-06-15 09:18:12.592639
574,4,Montpelier High School,2025-06-15 08:00:11.284797,2,Corner of Main and State in Montpelier,2025-06-15 09:07:41.284797
575,4,Montpelier High School,2025-06-15 07:31:15.374185,2,Corner of Main and State in Montpelier,2025-06-15 08:11:45.374185
576,4,Montpelier High School,2025-06-15 07:28:05.870058,2,Corner of Main and State in Montpelier,2025-06-15 09:00:35.870058
577,4,Montpelier High School,2025-06-15 07:20:40.327011,2,Corner of Main and State in Montpelier,2025-06-15 08:34:10.327011
578,4,Montpelier High School,2025-06-15 08:11:42.647999,2,Corner of Main and State in Montpelier,2025-06-15 09:30:12.647999
579,4,Montpelier High School,2025-06-15 07:49:17.102702,2,Corner of Main and State in Montpelier,2025-06-15 07:58:47.102702
580,4,Montpelier High School,2025-06-15 08:55:23.838846,2,Corner of Main and State in Montpelier,2025-06-15 09:10:53.838846
581,4,Montpelier High School,2025-06-15 07:24:25.746811,2,Corner of Main and State in Montpelier,2025-06-15 08:09:55.746811
582,4,Montpelier High School,2025-06-15 07:22:28.325308,2,Corner of Main and State in Montpelier,2025-06-15 08:31:58.325308
583,4,Montpelier High School,2025-06-15 08:53:19.414334,2,Corner of Main and State in Montpelier,2025-06-15 09:32:49.414334
584,4,Montpelier High School,2025-06-15 08:28:42.599568,2,Corner of Main and State in Montpelier,2025-06-15 09:07:12.599568
585,4,Montpelier High School,2025-06-15 08:18:34.464656,2,Corner of Main and State in Montpelier,2025-06-15 10:11:04.464656
586,4,Montpelier High School,2025-06-15 08:11:40.836534,2,Corner of Main and State in Montpelier,2025-06-15 09:28:10.836534
587,4,Montpelier High School,2025-06-15 07:47:49.366649,2,Corner of Main and State in Montpelier,2025-06-15 09:40:19.366649
588,4,Montpelier High School,2025-06-15 07:41:18.970342,2,Corner of Main and State in Montpelier,2025-06-15 08:33:48.970342
589,4,Montpelier High School,2025-06-15 08:33:25.288183,2,Corner of Main and State in Montpelier,2025-06-15 09:04:55.288183
590,4,Montpelier High School,2025-06-15 07:27:17.215249,2,Corner of Main and State in Montpelier,2025-06-15 08:26:47.215249
591,4,Montpelier High School,2025-06-15 08:21:38.065330,2,Corner of Main and State in Montpelier,2025-06-15 09:39:08.065330
592,4,Montpelier High School,2025-06-15 07:11:01.488689,2,Corner of Main and State in Montpelier,2025-06-15 08:56:31.488689
593,4,Montpelier High School,2025-06-15 08:28:30.917001,2,Corner of Main and State in Montpelier,2025-06-15 09:58:00.917001
594,4,Montpelier High School,2025-06-15 08:07:18.248775,2,Corner of Main and State in Montpelier,2025-06-15 08:41:48.248775
595,4,Montpelier High School,2025-06-15 08:42:02.277688,2,Corner of Main and State in Montpelier,2025-06-15 09:13:32.277688
596,4,Montpelier High School,2025-06-15 08:38:16.698545,2,Corner of Main and State in Montpelier,2025-06-15 09:56:46.698545
597,4,Montpelier High School,2025-06-15 07:47:47.886136,2,Corner of Main and State in Montpelier,2025-06-15 08:23:17.886136
598,4,Montpelier High School,2025-06-15 07:54:52.050699,2,Corner of Main and State in Montpelier,2025-06-15 08:05:22.050699
599,4,Montpelier High School,2025-06-15 08:08:30.131776,2,Corner of Main and State in Montpelier,2025-06-15 08:18:00.131776
600,4,Montpelier High School,2025-06-15 07:40:55.207021,2,Corner of Main and State in Montpelier,2025-06-15 07:51:25.207021
601,4,Montpelier High School,2025-06-15 08:57:43.666287,2,Corner of Main and State in Montpelier,2025-06-15 09:26:13.666287
602,4,Montpelier High School,2025-06-15 08:49:23.826899,2,Corner of Main and State in Montpelier,2025-06-15 09:57:53.826899
603,4,Montpelier High School,2025-06-15 08:06:55.867432,2,Corner of Main and State in Montpelier,2025-06-15 09:48:25.867432
